time,q1,q2,tau
1,1554,414,1
2,1546,414,0
3,1551,414,0
4,1552,413,0
5,1551,413,6
6,1554,413,0
7,1562,412,0
8,1556,412,7
9,1555,412,1
10,1554,411,0
11,1554,411,0
12,1560,410,3
13,1557,410,0
14,1557,410,0
15,1552,409,0
16,1562,408,0
17,1543,408,0
18,1557,408,4
19,1547,406,4
20,1549,406,1
21,1566,406,0
22,1554,404,0
23,1552,404,2
24,1550,404,4
25,1558,403,0
26,1558,402,0
27,1547,402,2
28,1552,401,0
29,1553,400,0
30,1547,399,0
31,1556,398,2
32,1555,398,0
33,1555,397,1
34,1554,396,0
35,1551,396,0
36,1551,395,0
37,1557,394,0
38,1557,393,0
39,1557,392,0
40,1549,391,0
41,1553,390,0
42,1556,390,2
43,1552,389,0
44,1556,388,2
45,1545,387,0
46,1562,386,0
47,1556,385,2
48,1552,383,0
49,1560,382,2
50,1552,381,0
51,1548,380,0
52,1558,379,0
53,1553,378,2
54,1553,376,2
55,1562,375,0
56,1562,374,0
57,1559,372,6
58,1559,371,6
59,1551,370,0
60,1554,368,3
61,1555,367,0
62,1551,365,3
63,1560,364,4
64,1560,362,0
65,1547,360,0
66,1557,359,0
67,1539,357,3
68,1539,355,3
69,1552,354,2
70,1537,352,0
71,1537,350,0
72,1543,348,2
73,1554,346,0
74,1556,344,6
75,1545,342,0
76,1539,340,0
77,1556,337,2
78,1556,335,2
79,1553,333,0
80,1552,330,0
81,1553,328,0
82,1550,326,0
83,1551,323,0
84,1552,321,1
85,1562,318,1
86,1543,315,0
87,1557,313,0
88,1549,310,0
89,1549,307,0
90,1559,304,0
91,1552,301,1
92,1552,298,1
93,1560,295,0
94,1556,292,2
95,1546,289,0
96,1552,285,0
97,1557,282,0
98,1552,278,0
99,1539,275,0
100,1539,272,0
101,1560,268,4
102,1556,264,0
103,1554,260,0
104,1554,257,0
105,1555,253,0
106,1558,249,0
107,1544,244,1
108,1560,240,0
109,1554,236,1
110,1558,232,0
111,1552,227,0
112,1545,223,1
113,1545,218,1
114,1556,214,0
115,1552,209,2
116,1562,204,0
117,1555,199,6
118,1555,195,6
119,1552,190,0
120,1544,185,0
121,1557,179,3
122,1562,174,0
123,1556,169,0
124,1550,164,0
125,1559,158,0
126,1557,153,0
127,1552,148,1
128,1547,142,0
129,1557,136,0
130,1552,131,1
131,1562,125,4
132,1555,119,0
133,1555,114,0
134,1543,108,0
135,1537,102,2
136,1556,97,6
137,1560,91,0
138,1560,85,0
139,1560,79,0
140,1555,74,0
141,1541,68,1
142,1557,62,3
143,1549,56,6
144,1551,50,0
145,1551,45,2
146,1554,39,0
147,1547,33,0
148,1547,28,0
149,1545,22,0
150,1545,16,0
151,1547,11,3
152,1539,5,10
153,1551,0,4
154,1556,-6,0
155,1557,-11,1
156,1545,-16,4
157,1557,-21,2
158,1550,-26,0
159,1552,-32,3
160,1552,-37,3
161,1552,-42,0
162,1545,-46,4
163,1557,-51,2
164,1554,-56,0
165,1554,-61,0
166,1562,-65,0
167,1554,-70,0
168,1558,-74,2
169,1556,-78,0
170,1555,-82,0
171,1555,-86,0
172,1552,-90,0
173,1553,-94,2
174,1545,-98,0
175,1552,-102,0
176,1555,-106,0
177,1555,-109,0
178,1555,-112,0
179,1560,-115,0
180,1555,-118,0
181,1558,-121,0
182,1566,-124,7
183,1560,-127,3
184,1545,-130,2
185,1547,-133,0
186,1549,-135,3
187,1549,-137,3
188,1557,-140,0
189,1552,-142,2
190,1552,-144,0
191,1556,-146,0
192,1560,-147,0
193,1554,-149,4
194,1554,-151,4
195,1556,-152,6
196,1543,-154,0
197,1558,-155,0
198,1560,-156,4
199,1551,-157,0
200,1558,-158,1
201,1549,-159,2
202,1549,-159,2
203,1562,-160,0
204,1567,-160,0
205,1554,-160,0
206,1562,-160,1
207,1546,-160,0
208,1559,-160,6
209,1557,-160,0
210,1552,-160,2
211,1558,-161,2
212,1541,-161,3
213,1555,-162,0
214,1545,-163,0
215,1550,-163,1
216,1556,-162,0
217,1552,-161,0
218,1556,-160,0
219,1555,-158,0
220,1557,-157,0
221,1558,-156,1
222,1559,-155,0
223,1557,-153,0
224,1562,-152,0
225,1562,-150,0
226,1556,-148,0
227,1558,-147,0
228,1554,-145,1
229,1554,-143,1
230,1538,-141,0
231,1555,-139,0
232,1554,-136,0
233,1554,-134,0
234,1554,-132,0
235,1546,-130,0
236,1552,-127,0
237,1557,-125,0
238,1559,-122,0
239,1551,-120,0
240,1551,-117,0
241,1552,-114,1
242,1556,-112,2
243,1555,-109,0
244,1554,-106,0
245,1543,-104,0
246,1557,-100,0
247,1560,-97,0
248,1543,-94,0
249,1557,-92,2
250,1543,-88,3
251,1562,-85,4
252,1562,-82,4
253,1556,-79,6
254,1557,-76,0
255,1557,-73,0
256,1557,-70,4
257,1545,-66,0
258,1554,-63,4
259,1553,-60,0
260,1544,-57,0
261,1545,-54,3
262,1556,-50,0
263,1556,-47,6
264,1559,-44,0
265,1536,-40,1
266,1558,-37,0
267,1562,-34,1
268,1562,-30,1
269,1558,-27,0
270,1554,-24,1
271,1560,-20,0
272,1556,-17,0
273,1557,-14,0
274,1563,-11,0
275,1563,-8,0
276,1547,-4,4
277,1562,-1,0
278,1555,2,6
279,1560,5,0
280,1557,8,0
281,1545,11,0
282,1555,14,4
283,1552,17,0
284,1556,20,2
285,1554,22,6
286,1557,25,0
287,1562,28,0
288,1539,31,0
289,1539,34,4
290,1539,36,4
291,1551,39,0
292,1556,41,2
293,1566,46,0
294,1557,51,0
295,1545,55,0
296,1557,59,0
297,1560,63,4
298,1562,66,0
299,1559,69,0
300,1556,72,1
301,1559,75,0
302,1551,77,6
303,1550,79,0
304,1557,81,0
305,1557,82,2
306,1563,84,0
307,1557,84,0
308,1547,85,6
309,1562,85,0
310,1551,85,2
311,1549,85,1
312,1559,85,0
313,1560,86,0
314,1557,85,0
315,1552,84,0
316,1554,83,1
317,1554,82,0
318,1545,81,1
319,1553,80,2
320,1562,79,0
321,1562,78,0
322,1557,77,0
323,1556,76,0
324,1545,74,2
325,1539,73,0
326,1546,72,4
327,1551,69,0
328,1557,68,0
329,1552,67,0
330,1560,64,0
331,1545,63,3
332,1547,61,0
333,1555,59,0
334,1554,57,2
335,1562,56,3
336,1557,53,0
337,1564,51,0
338,1545,50,1
339,1555,47,0
340,1552,45,0
341,1552,44,0
342,1549,41,1
343,1544,39,0
344,1544,38,0
345,1548,34,0
346,1553,33,3
347,1556,31,0
348,1555,28,0
349,1560,27,1
350,1551,25,0
351,1556,22,0
352,1552,20,0
