time,q1,q2,tau
1,2177,-165,0
2,2189,-165,6
3,2191,-165,0
4,2181,-165,2
5,2190,-165,0
6,2187,-165,0
7,2183,-165,0
8,2178,-165,0
9,2177,-165,0
10,2189,-165,0
11,2189,-165,0
12,2184,-165,0
13,2190,-165,0
14,2183,-165,0
15,2183,-165,0
16,2177,-165,0
17,2183,-165,2
18,2181,-165,0
19,2183,-165,0
20,2176,-165,2
21,2182,-165,1
22,2180,-165,0
23,2189,-165,0
24,2182,-165,0
25,2190,-165,1
26,2182,-165,0
27,2176,-165,0
28,2190,-165,0
29,2190,-165,0
30,2184,-165,2
31,2181,-165,0
32,2169,-165,0
33,2185,-165,6
34,2177,-165,0
35,2192,-165,0
36,2188,-165,0
37,2183,-165,2
38,2183,-165,2
39,2177,-165,0
40,2181,-165,0
41,2181,-165,0
42,2181,-165,0
43,2190,-165,1
44,2192,-165,0
45,2186,-165,0
46,2177,-165,0
47,2181,-165,4
48,2184,-165,0
49,2189,-165,0
50,2180,-165,1
51,2180,-165,2
52,2177,-165,2
53,2184,-165,11
54,2186,-165,4
55,2200,-165,1
56,2183,-165,0
57,2183,-165,0
58,2186,-165,0
59,2181,-165,6
60,2192,-165,6
61,2177,-165,1
62,2192,-165,0
63,2182,-165,0
64,2194,-165,1
65,2189,-165,0
66,2189,-165,0
67,2194,-165,0
68,2183,-165,0
69,2192,-166,0
70,2184,-166,0
71,2192,-166,2
72,2189,-166,0
73,2186,-167,1
74,2188,-166,6
75,2184,-166,0
76,2194,-165,0
77,2183,-164,0
78,2183,-162,0
79,2191,-160,0
80,2183,-158,0
81,2182,-156,0
82,2192,-153,0
83,2194,-150,0
84,2169,-147,0
85,2174,-143,0
86,2183,-139,2
87,2176,-135,0
88,2190,-131,0
89,2179,-126,2
90,2177,-121,0
91,2188,-116,6
92,2181,-110,0
93,2176,-104,4
94,2186,-98,0
95,2179,-95,0
96,2180,-92,0
97,2189,-86,0
98,2169,-79,0
99,2189,-82,0
100,2192,-72,0
101,2189,-69,2
102,2184,-66,1
103,2177,-59,0
104,2190,-55,0
105,2189,-51,0
106,2179,-44,6
107,2192,-40,0
108,2188,-37,0
109,2183,-29,0
110,2180,-26,0
111,2186,-22,2
112,2190,-14,1
113,2190,-11,1
114,2178,-7,0
115,2163,1,6
116,2163,4,6
117,2190,8,0
118,2176,16,4
119,2177,20,0
120,2177,23,0
121,2190,30,0
122,2190,34,0
123,2183,38,0
124,2189,45,2
125,2189,48,0
126,2183,52,0
127,2181,58,0
128,2182,62,3
129,2186,65,0
130,2184,71,0
131,2183,74,2
132,2181,78,0
133,2163,84,0
134,2188,80,0
135,2192,87,0
136,2186,90,0
137,2180,95,0
138,2180,98,0
139,2177,100,0
140,2181,106,4
141,2183,109,0
142,2185,111,2
143,2177,113,6
144,2177,116,2
145,2182,118,0
146,2189,120,6
147,2181,123,0
148,2189,125,0
149,2177,127,6
150,2194,129,1
151,2176,131,1
152,2192,133,0
153,2192,135,0
154,2192,136,0
155,2184,138,0
156,2189,140,0
157,2180,141,2
158,2180,143,0
159,2192,144,0
160,2169,146,0
161,2188,147,0
162,2192,148,0
163,2184,149,1
164,2188,150,2
165,2188,151,2
166,2183,152,0
167,2192,153,6
168,2192,154,0
169,2192,154,0
170,2183,155,0
171,2192,155,0
172,2180,156,0
173,2192,156,6
174,2192,156,6
175,2179,157,6
176,2188,157,0
177,2185,157,0
178,2183,157,1
179,2163,157,0
180,2180,157,0
181,2167,157,0
182,2181,157,0
183,2190,158,0
184,2184,158,0
185,2191,157,0
186,2176,156,0
187,2189,156,0
188,2174,155,1
189,2177,154,3
190,2177,153,3
191,2180,152,0
192,2189,151,6
193,2181,150,3
194,2181,148,3
195,2183,147,2
196,2182,146,0
197,2192,144,0
198,2183,143,0
199,2188,141,1
200,2183,140,0
201,2177,138,0
202,2202,136,0
203,2189,134,0
204,2194,132,2
205,2186,130,3
206,2180,128,0
207,2176,126,0
208,2189,124,1
209,2188,122,3
210,2181,120,0
211,2189,118,0
212,2183,115,2
213,2176,113,0
214,2187,110,0
215,2181,108,6
216,2192,105,0
217,2192,103,0
218,2192,100,0
219,2179,97,0
220,2194,95,0
221,2189,92,2
222,2172,89,1
223,2181,86,10
224,2183,84,0
225,2183,80,0
226,2191,78,0
227,2188,74,0
228,2179,71,0
229,2181,68,0
230,2185,65,6
231,2185,62,6
232,2184,59,1
233,2189,56,2
234,2192,53,0
235,2191,49,0
236,2185,46,0
237,2182,43,0
238,2192,40,4
239,2190,36,0
240,2190,33,0
241,2174,30,0
242,2194,26,4
243,2182,23,0
244,2183,20,0
245,2183,16,0
246,2196,14,1
247,2192,10,0
248,2192,7,0
249,2186,3,0
250,2186,0,0
251,2192,-3,0
252,2183,-6,0
253,2187,-10,1
254,2177,-13,0
255,2177,-16,0
256,2177,-19,7
257,2177,-22,0
258,2200,-25,1
259,2190,-28,0
260,2190,-31,0
261,2183,-34,6
262,2189,-37,2
263,2177,-40,6
264,2177,-43,0
265,2187,-46,1
266,2177,-49,3
267,2183,-52,0
268,2189,-54,0
269,2192,-57,4
270,2186,-60,0
271,2178,-62,0
272,2186,-65,1
273,2192,-68,0
274,2186,-70,0
275,2169,-72,0
276,2169,-75,0
277,2192,-77,0
278,2188,-79,5
279,2188,-82,5
280,2192,-84,6
281,2186,-86,1
282,2186,-88,1
283,2187,-90,0
284,2187,-92,0
285,2177,-94,0
286,2189,-96,6
287,2186,-97,0
288,2184,-99,1
289,2183,-100,0
290,2188,-102,0
291,2175,-104,0
292,2189,-105,2
293,2177,-106,0
294,2189,-108,0
295,2186,-109,1
296,2189,-110,2
297,2186,-111,0
298,2186,-112,0
299,2177,-113,0
300,2189,-114,5
301,2189,-114,5
302,2186,-116,0
303,2186,-116,0
304,2200,-117,0
305,2181,-117,0
306,2178,-118,0
307,2178,-118,0
308,2176,-119,0
309,2181,-119,0
310,2180,-119,0
311,2177,-119,4
312,2200,-119,0
313,2180,-120,0
314,2188,-120,1
315,2177,-120,0
316,2177,-120,0
317,2176,-121,0
318,2176,-121,0
319,2183,-122,6
320,2194,-122,0
321,2196,-122,0
322,2196,-123,0
323,2184,-122,0
324,2184,-121,0
325,2192,-120,0
326,2174,-120,0
327,2183,-118,3
328,2188,-118,2
329,2180,-116,0
330,2190,-115,0
331,2190,-114,0
332,2181,-113,0
333,2181,-111,1
334,2183,-110,2
335,2186,-108,0
336,2190,-107,0
337,2180,-105,2
338,2180,-104,2
339,2178,-102,0
340,2178,-100,0
341,2177,-98,0
342,2194,-97,0
343,2163,-95,0
344,2182,-93,0
345,2189,-91,3
346,2184,-89,0
347,2186,-86,0
348,2190,-84,0
349,2190,-82,0
350,2187,-80,0
351,2187,-77,0
352,2192,-75,0
353,2194,-73,0
354,2194,-70,0
355,2177,-68,0
356,2188,-65,3
357,2188,-63,3
358,2190,-60,1
359,2188,-58,0
360,2189,-55,1
361,2174,-52,0
362,2186,-50,0
363,2184,-47,1
364,2183,-44,2
365,2192,-42,0
366,2181,-39,0
367,2184,-36,0
368,2184,-33,0
369,2186,-30,0
370,2191,-27,4
371,2191,-25,4
372,2190,-22,0
373,2182,-19,0
374,2183,-16,0
375,2191,-13,0
