time,q1,q2,tau
1,2189,-207,0
2,2184,-207,3
3,2183,-207,0
4,2177,-207,0
5,2176,-207,0
6,2190,-207,0
7,2187,-207,0
8,2184,-207,1
9,2185,-208,1
10,2178,-208,0
11,2178,-209,0
12,2191,-210,0
13,2189,-210,6
14,2192,-209,2
15,2202,-207,0
16,2192,-206,6
17,2190,-205,0
18,2178,-203,4
19,2186,-201,0
20,2179,-200,0
21,2179,-197,0
22,2179,-195,0
23,2189,-193,0
24,2182,-189,0
25,2189,-188,0
26,2183,-185,0
27,2183,-181,3
28,2192,-179,0
29,2179,-176,0
30,2181,-171,0
31,2191,-169,1
32,2179,-166,1
33,2183,-160,6
34,2182,-157,0
35,2182,-154,0
36,2187,-148,0
37,2179,-144,0
38,2184,-141,1
39,2196,-134,5
40,2192,-131,6
41,2188,-127,0
42,2184,-119,1
43,2179,-116,6
44,2192,-112,1
45,2178,-104,0
46,2178,-100,0
47,2192,-96,0
48,2185,-88,0
49,2179,-84,0
50,2183,-80,0
51,2192,-76,0
52,2188,-72,0
53,2188,-68,0
54,2177,-63,4
55,2188,-59,0
56,2189,-55,0
57,2183,-51,0
58,2177,-47,2
59,2186,-42,0
60,2192,-38,0
61,2191,-34,0
62,2192,-29,2
63,2181,-25,4
64,2184,-21,0
65,2190,-17,0
66,2190,-12,0
67,2200,-8,1
68,2188,-4,4
69,2188,1,0
70,2192,5,3
71,2191,9,0
72,2179,13,2
73,2188,17,0
74,2192,21,3
75,2192,25,0
76,2181,30,0
77,2183,34,0
78,2189,38,0
79,2176,42,0
80,2188,46,0
81,2184,50,3
82,2181,54,2
83,2190,57,0
84,2190,61,0
85,2192,65,7
86,2181,69,0
87,2186,73,0
88,2187,76,0
89,2191,80,1
90,2191,83,6
91,2191,87,6
92,2186,91,0
93,2183,94,1
94,2192,97,0
95,2188,100,7
96,2192,104,1
97,2188,107,0
98,2189,110,6
99,2181,113,0
100,2192,116,0
101,2186,119,1
102,2194,122,0
103,2189,124,2
104,2179,127,0
105,2167,130,0
106,2192,132,0
107,2192,135,0
108,2178,137,0
109,2187,140,0
110,2177,142,0
111,2177,144,3
112,2177,146,3
113,2188,148,0
114,2188,150,0
115,2186,152,2
116,2183,154,0
117,2185,156,0
118,2195,157,0
119,2189,159,0
120,2194,160,1
121,2191,162,0
122,2188,163,0
123,2175,164,0
124,2185,165,0
125,2178,166,4
126,2188,168,0
127,2194,168,4
128,2188,169,1
129,2187,170,1
130,2176,171,1
131,2190,171,0
132,2186,172,2
133,2191,172,2
134,2190,172,0
135,2196,173,0
136,2192,173,0
137,2188,173,0
138,2192,173,0
139,2177,173,0
140,2177,173,0
141,2184,173,0
142,2183,173,4
143,2186,172,0
144,2179,172,2
145,2179,171,2
146,2192,170,0
147,2177,170,1
148,2177,169,1
149,2181,168,0
150,2190,167,0
151,2177,166,0
152,2184,165,3
153,2192,164,2
154,2190,162,0
155,2188,161,0
156,2188,159,0
157,2177,158,0
158,2192,156,6
159,2192,154,6
160,2176,153,3
161,2192,151,2
162,2188,149,0
163,2188,147,0
164,2189,145,0
165,2189,143,0
166,2184,140,0
167,2192,138,2
168,2192,136,0
169,2192,133,0
170,2192,131,0
171,2184,128,0
172,2189,125,3
173,2179,123,0
174,2192,120,0
175,2192,117,0
176,2192,114,0
177,2192,111,2
178,2189,109,0
179,2185,105,2
180,2183,102,0
181,2194,99,0
182,2188,96,3
183,2188,93,3
184,2186,89,1
185,2191,86,1
186,2194,83,0
187,2177,79,0
188,2177,76,5
189,2189,73,0
190,2184,69,0
191,2192,65,0
192,2184,61,1
193,2184,58,1
194,2185,54,0
195,2184,51,1
196,2183,47,0
197,2188,43,2
198,2190,40,0
199,2187,36,4
200,2190,32,0
201,2190,28,0
202,2177,24,2
203,2188,21,0
204,2180,17,0
205,2185,13,6
206,2177,9,0
207,2198,5,4
208,2202,1,3
209,2184,-3,5
210,2182,-6,0
211,2187,-10,0
212,2180,-14,4
213,2180,-18,4
214,2191,-21,0
215,2183,-25,1
216,2183,-29,1
217,2192,-33,7
218,2192,-37,7
219,2188,-40,0
220,2182,-44,0
221,2186,-47,4
222,2184,-51,0
223,2189,-55,0
224,2184,-58,0
225,2187,-61,0
226,2186,-65,0
227,2183,-68,0
228,2192,-72,6
229,2183,-75,0
230,2189,-78,2
231,2188,-82,4
232,2198,-85,0
233,2184,-88,4
234,2200,-91,0
235,2192,-94,0
236,2192,-97,0
237,2187,-100,1
238,2187,-103,0
239,2187,-105,0
240,2176,-108,0
241,2188,-111,1
242,2171,-113,0
243,2171,-116,0
244,2199,-118,0
245,2184,-121,4
246,2186,-123,4
247,2179,-125,0
248,2187,-127,0
249,2190,-130,1
250,2194,-132,1
251,2176,-134,0
252,2193,-135,0
253,2191,-137,0
254,2194,-139,0
255,2186,-141,0
256,2190,-143,7
257,2192,-144,0
258,2192,-146,0
259,2200,-147,1
260,2189,-148,0
261,2188,-150,0
262,2179,-151,0
263,2189,-152,2
264,2189,-153,2
265,2186,-154,0
266,2191,-155,0
267,2194,-156,4
268,2186,-156,1
269,2194,-157,0
270,2176,-157,0
271,2189,-158,0
272,2189,-158,0
273,2183,-159,3
274,2183,-159,3
275,2189,-159,2
276,2180,-159,0
277,2198,-160,0
