
time,q1,q2,tau
2,1962,0,0
3,1952,0,6
4,1952,0,6
5,1957,0,2
6,1953,0,1
7,1952,0,1
8,1952,0,1
9,1952,0,0
10,1957,0,0
11,1960,0,0
12,1941,0,6
13,1954,0,1
14,1952,0,0
15,1952,0,0
16,1957,0,0
17,1954,0,1
18,1952,0,0
19,1957,0,2
20,1962,0,1
21,1962,0,1
22,1961,0,0
23,1961,0,0
24,1952,0,4
25,1945,0,1
26,1941,0,0
27,1962,0,1
28,1953,0,0
29,1957,0,0
30,1964,0,0
31,1952,0,0
32,1952,0,0
33,1945,0,3
34,1942,0,0
35,1956,0,0
36,1962,0,0
37,1951,0,0
38,1968,0,1
39,1945,0,0
40,1952,0,1
41,1962,0,0
42,1957,0,0
43,1959,0,0
44,1953,0,0
45,1953,0,0
46,1959,0,0
47,1959,0,0
48,1955,0,0
49,1953,0,0
50,1953,0,0
51,1945,0,2
52,1957,0,0
53,1957,0,0
54,1949,0,0
55,1949,0,0
56,1964,0,0
57,1952,0,2
58,1952,0,10
59,1954,0,0
60,1954,0,0
61,1964,0,2
62,1956,0,0
63,1958,0,0
64,1958,0,0
65,1966,0,0
66,1935,0,0
67,1955,0,0
68,1953,0,0
69,1955,0,6
70,1955,0,6
71,1953,0,0
72,1957,0,6
73,1957,0,6
74,1947,0,0
75,1958,0,6
76,1952,0,2
77,1955,0,1
78,1954,0,2
79,1962,0,0
80,1956,0,1
81,1956,0,0
82,1952,0,0
83,1952,0,0
84,1953,0,0
85,1957,0,0
86,1959,0,0
87,1947,0,1
88,1959,0,0
89,1964,0,0
90,1962,0,2
91,1960,0,0
92,1960,0,6
93,1945,0,0
94,1951,0,0
95,1951,0,0
96,1952,0,0
97,1966,0,0
98,1960,0,0
99,1952,0,6
100,1952,0,0
101,1961,0,0
102,1957,0,0
103,1956,0,0
104,1952,0,4
106,1961,0,0
108,1955,0,0
110,1952,0,0
112,1962,0,0
114,1958,0,0
116,1952,0,0
118,1957,0,0
120,1962,0,0
122,1964,0,0
124,1956,0,0
126,1954,0,0
128,1968,0,1
130,1953,0,2
132,1951,0,1
134,1949,0,0
136,1955,0,0
138,1966,0,0
140,1966,0,1
142,1962,0,1
144,1952,0,0
146,1962,0,4
147,1939,0,1
148,1960,0,0
150,1957,0,0
152,1968,0,0
153,1956,0,0
154,1943,0,0
156,1951,0,3
157,1962,0,0
158,1953,0,6
160,1957,0,0
161,1963,0,0
162,1955,0,0
