meep,,,
time,q1,q2,tau
0,2206,-180,4
4,2206,-180,4
8,2207,-180,1
12,2206,-180,0
16,2186,-179,0
20,2205,-179,0
24,2187,-179,0
28,2187,-179,0
32,2194,-179,1
36,2205,-179,0
40,2205,-179,0
44,2205,-178,0
48,2203,-178,0
52,2203,-178,0
56,2197,-178,2
60,2181,-178,2
64,2204,-178,0
68,2206,-177,1
72,2200,-177,0
76,2202,-176,0
80,2204,-176,4
84,2196,-175,2
88,2195,-175,2
92,2191,-174,2
96,2181,-174,3
100,2199,-173,0
104,2195,-172,0
108,2198,-171,0
112,2199,-170,0
116,2192,-169,0
120,2191,-168,0
124,2202,-166,1
128,2202,-165,1
132,2192,-164,0
136,2192,-162,0
140,2183,-161,0
144,2183,-159,0
148,2202,-157,2
152,2192,-155,0
156,2189,-154,0
160,2198,-152,1
164,2190,-150,0
168,2190,-148,0
172,2189,-146,0
176,2198,-143,0
180,2198,-141,0
184,2192,-139,6
188,2177,-137,0
192,2177,-134,0
196,2192,-132,0
200,2188,-129,1
204,2192,-126,0
208,2189,-124,0
212,2181,-121,0
216,2190,-118,0
220,2177,-115,0
224,2192,-112,2
228,2202,-109,0
232,2202,-106,0
236,2181,-103,6
240,2185,-100,0
244,2200,-97,0
248,2183,-94,0
252,2189,-90,0
256,2184,-87,0
260,2189,-83,0
264,2176,-80,6
268,2187,-76,0
272,2187,-73,0
276,2182,-69,4
280,2189,-66,0
284,2189,-62,0
288,2189,-58,0
292,2189,-54,0
296,2183,-50,2
300,2183,-47,2
304,2184,-43,1
308,2192,-39,2
312,2191,-35,0
316,2189,-32,0
320,2181,-28,0
324,2186,-24,0
328,2186,-20,0
332,2192,-16,1
336,2179,-13,0
340,2192,-9,0
344,2181,-5,0
348,2183,-1,0
352,2189,3,2
356,2192,6,3
360,2184,10,1
364,2184,14,2
368,2190,18,0
372,2188,21,0
376,2181,25,0
380,2181,29,0
384,2180,32,0
388,2184,36,4
392,2165,40,0
396,2183,43,3
400,2181,47,0
404,2179,50,4
408,2179,53,4
412,2181,57,2
416,2187,60,0
420,2192,64,0
424,2192,67,3
428,2192,70,3
432,2179,74,0
436,2181,77,0
440,2181,80,0
444,2181,83,0
448,2189,86,0
452,2183,89,0
456,2182,92,0
460,2200,95,0
464,2200,98,0
468,2177,101,0
